TYPE,ROUTE,SDD_SEQUENCE,OPERATION,OPERATION_DESC,ENTITY,MOR,SAMPLE_RATE,CT,SHIFT_START_WIP,GOAL_TYPE,TOTAL_GOAL,SUBCELL_INFO,PASS_WIP
UNIT,RPLP680,110,1299,PEM-CUSP,,16.57,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RPLP680,120,5653,JEDEC-TPR1,,77.3,100.0,1.58,0.0,CleanWIP,0.0,,0.0
UNIT,RPLP680,130,1268,CSAM2,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RPLP680,140,2171,TACS2,,67.11,30.0,0.81,0.0,CleanWIP,0.0,,0.0
UNIT,RPLP680,150,2150,ERGO2JLP1,,,,1.39,0.0,CleanWIP,0.0,,0.0
UNIT,RPLP680,160,2133,NG-BAL-DH1,,19.61,100.0,1.01,0.0,CleanWIP,0.0,,0.0
UNIT,RPLP680,170,2172,TACS3,,23.73,100.0,1.53,0.0,CleanWIP,0.0,,0.0
UNIT,RPLP680,180,1863,MPEVI-BARE,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RPLP682,20,1204,DIETCB,,12.0,100.0,2.0,9.154,LoadingPlan,10.755,,0.0
UNIT,RPLP682,30,5651,JEDEC-TPP1,,77.76,100.0,1.05,0.0,IncomingWIP,8.962,,0.0
UNIT,RPLP682,40,2004,JDFLX,,84.97,100.0,1.08,0.0,IncomingWIP,8.178,,0.0
UNIT,RPLP682,50,1225,EYUF,,19.36,100.0,4.29,0.0,IncomingWIP,7.442,,0.0
UNIT,RPLP682,60,1429,HTS-ST,,,,0.83,0.0,IncomingWIP,4.781,,0.0
UNIT,RPLP682,70,1235,EYC,,12.06,100.0,4.1,1.342,IncomingWIP,5.792,,0.0
UNIT,RPLP682,80,1430,HTS-US,,,,0.19,0.0,IncomingWIP,3.813,,0.0
UNIT,RPLP682,90,1237,CSAM,,,,0.0,0.0,IncomingWIP,3.753,,0.0
UNIT,RPLP682,100,1253,PEM,,,,0.0,0.0,IncomingWIP,3.753,,0.0
UNIT,RPLP682,110,1299,PEM-CUSP,,15.4,100.0,0.0,0.0,IncomingWIP,3.753,,0.0
UNIT,RPLP682,120,5653,JEDEC-TPR1,,77.3,100.0,1.63,1.68,IncomingWIP,5.433,,0.0
UNIT,RPLP682,130,1268,CSAM2,,,,0.0,0.0,IncomingWIP,4.695,,0.0
UNIT,RPLP682,140,2171,TACS2,,,,0.12,0.0,IncomingWIP,4.695,,0.0
UNIT,RPLP682,150,2150,ERGO2JLP1,,,,0.0,0.0,IncomingWIP,4.648,,0.0
UNIT,RPLP682,160,2133,NG-BAL-DH1,BAL703,19.61,100.0,4.52,7.593,IncomingWIP,12.241,,0.0
UNIT,RPLP682,170,2172,TACS3,,23.73,100.0,1.68,1.792,IncomingWIP,9.422,,0.0
UNIT,RPLP682,180,1863,MPEVI-BARE,,,,0.0,0.0,IncomingWIP,8.103,,0.0
UNIT,RPLP682,190,1245,SAPEVIBARE,,,,0.0,0.0,IncomingWIP,8.103,,0.0
UNIT,RPLPX682,10,7980,PPV-APDM,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RPLPX682,30,1204,DIETCB,,12.0,100.0,0.0,0.0,LoadingPlan_no_goal,0.0,,0.0
UNIT,RPLPX682,40,5651,JEDEC-TPP1,,87.22,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RPLPX682,50,2004,JDFLX,,96.1,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RPLPX682,60,1225,EYUF,,30.39,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RPLPX682,70,1429,HTS-ST,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RPLPX682,80,1235,EYC,,13.59,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RPLPX682,90,1430,HTS-US,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RPLPX682,100,1237,CSAM,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RPLPX682,110,1253,PEM,,8.44,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RPLPX682,120,1299,PEM-CUSP,,14.12,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RPLPX682,130,5653,JEDEC-TPR1,,86.75,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RPLPX682,140,2171,TACS2,,92.14,30.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RPLPX682,150,2150,ERGO2JLP1,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RPLPX682,160,2133,NG-BAL-DH1,,21.98,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RPLPX682,170,2172,TACS3,,28.52,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RPLPX682,180,1863,MPEVI-BARE,,8.44,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS601,20,1204,DIETCB,,16.2,100.0,2.0,0.0,LoadingPlan_no_goal,0.0,,0.0
UNIT,RPLS601,30,5651,JEDEC-TPP1,,67.37,100.0,4.37,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS601,40,2004,JDFLX,,74.3,100.0,3.61,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS601,50,1225,EYUF,,9.56,100.0,9.17,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS601,60,1429,HTS-ST,,,,0.33,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS601,70,1235,EYC,,10.17,100.0,3.51,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS601,80,1430,HTS-US,,,,0.04,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS601,90,1237,CSAM,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS601,100,1253,PEM,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS601,110,5653,JEDEC-TPR1,,67.02,100.0,1.44,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS601,120,2171,TACS2,,19.64,100.0,2.0,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS601,130,2176,TACSRWK6,,77.78,35.0,9.82,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS601,140,1892,MPEVI-LGA,,,,0.72,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS601,150,2150,ERGO2JLP1,,,,0.18,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS601,160,2090,DLAS,,11.96,100.0,16.11,0.0,LoadingPlan_no_goal,0.0,,0.0
UNIT,RPLS601,170,1264,IHSAA,,,,0.06,0.0,LoadingPlan_no_goal,0.0,,0.0
UNIT,RPLS601,180,1501,JEDEC-TPT1,,59.28,100.0,1.87,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS601,190,1266,STIM-DLA,,9.16,100.0,2.13,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS601,200,1268,CSAM2,,48.95,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS601,210,4992,JEDEC-TPT2,,59.18,100.0,0.38,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS601,220,265,2D-XRAY,,48.95,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS601,230,2172,TACS3,,19.64,100.0,22.6,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS881,20,1204,DIETCB,,16.4,100.0,2.0,0.0,LoadingPlan_no_goal,0.0,,0.0
UNIT,RPLS881,30,5651,JEDEC-TPP1,,67.37,100.0,1.37,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS881,40,2004,JDFLX,,74.3,100.0,1.34,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS881,50,1225,EYUF,,9.56,100.0,4.15,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS881,60,1429,HTS-ST,,,,0.9,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS881,70,1235,EYC,,10.17,100.0,4.04,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS881,80,1430,HTS-US,,,,0.15,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS881,90,1237,CSAM,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS881,100,1253,PEM,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS881,110,5653,JEDEC-TPR1,,67.02,100.0,1.4,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS881,120,2171,TACS2,,19.64,100.0,0.4,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS881,130,2176,TACSRWK6,,77.78,35.0,1.24,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS881,140,1892,MPEVI-LGA,,,,2.32,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS881,150,2150,ERGO2JLP1,,,,0.64,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS881,160,2090,DLAS,,11.7,100.0,13.54,0.0,LoadingPlan_no_goal,0.0,,0.0
UNIT,RPLS881,170,1264,IHSAA,,,,1.81,0.0,LoadingPlan_no_goal,0.0,,0.0
UNIT,RPLS881,180,1501,JEDEC-TPT1,,59.28,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS881,190,1266,STIM-DLA,,9.16,100.0,2.44,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS881,200,1268,CSAM2,,48.95,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS881,210,4992,JEDEC-TPT2,,59.18,100.0,0.93,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS881,220,265,2D-XRAY,,48.95,100.0,3.16,0.0,CleanWIP,0.0,,0.0
UNIT,RPLS881,230,2172,TACS3,,19.64,100.0,2.66,0.0,CleanWIP,0.0,,0.0
UNIT,RPRP282,20,1204,DIETCB,,14.85,100.0,2.0,40.003,LoadingPlan,24.359,,0.0
UNIT,RPRP282,30,5651,JEDEC-TPP1,,77.76,100.0,1.1,1.791,IncomingWIP,22.09,,0.0
UNIT,RPRP282,40,2004,JDFLX,,84.97,100.0,1.12,5.017,IncomingWIP,25.082,,0.0
UNIT,RPRP282,50,1225,EYUF,,18.66,100.0,3.89,5.351,IncomingWIP,28.092,,0.0
UNIT,RPRP282,60,1429,HTS-ST,,,,0.86,1.785,IncomingWIP,20.771,,0.0
UNIT,RPRP282,70,1235,EYC,,12.06,100.0,4.07,9.404,IncomingWIP,28.686,,0.0
UNIT,RPRP282,80,1430,HTS-US,,,,0.18,0.0,IncomingWIP,18.957,,0.0
UNIT,RPRP282,90,5653,JEDEC-TPR1,,77.3,100.0,1.77,7.156,IncomingWIP,25.829,,0.0
UNIT,RPRP282,100,2171,TACS2,,,,0.2,0.0,IncomingWIP,22.019,,0.0
UNIT,RPRP282,110,2150,ERGO2JLP1,,,,0.0,0.0,IncomingWIP,21.652,,0.0
UNIT,RPRP282,120,2133,NG-BAL-DH1,BAL706,19.61,100.0,3.92,8.958,IncomingWIP,30.61,,0.0
UNIT,RPRP282,130,2172,TACS3,,21.84,100.0,2.02,5.36,IncomingWIP,25.971,,0.0
UNIT,RPRP282,140,1863,MPEVI-BARE,,,,0.0,0.0,IncomingWIP,21.599,,0.0
UNIT,RPRP282,150,1245,SAPEVIBARE,,,,0.0,0.0,IncomingWIP,21.599,,0.0
UNIT,RPRP682,20,1204,DIETCB,,12.3,100.0,2.0,27.987,LoadingPlan,13.427,,0.0
UNIT,RPRP682,30,5651,JEDEC-TPP1,,77.76,100.0,1.16,0.0,IncomingWIP,11.189,,0.0
UNIT,RPRP682,40,2004,JDFLX,,84.97,100.0,1.2,3.582,IncomingWIP,13.689,,0.0
UNIT,RPRP682,50,1225,EYUF,,19.36,100.0,4.2,13.358,IncomingWIP,25.678,,0.0
UNIT,RPRP682,60,1429,HTS-ST,,,,0.95,1.792,IncomingWIP,18.483,,0.0
UNIT,RPRP682,70,1235,EYC,,12.06,100.0,4.02,8.765,IncomingWIP,25.785,,0.0
UNIT,RPRP682,80,1430,HTS-US,,,,0.23,0.0,IncomingWIP,17.147,,0.0
UNIT,RPRP682,90,1237,CSAM,,,,0.0,0.0,IncomingWIP,16.818,,0.0
UNIT,RPRP682,100,1253,PEM,,,,0.0,0.0,IncomingWIP,16.818,,0.0
UNIT,RPRP682,110,1299,PEM-CUSP,,15.4,100.0,0.0,0.0,IncomingWIP,16.818,,0.0
UNIT,RPRP682,120,5653,JEDEC-TPR1,,77.3,100.0,1.76,0.0,IncomingWIP,16.818,,0.0
UNIT,RPRP682,130,1268,CSAM2,,,,0.0,0.0,IncomingWIP,14.351,,0.0
UNIT,RPRP682,140,2171,TACS2,,,,0.26,0.0,IncomingWIP,14.351,,0.0
UNIT,RPRP682,150,2150,ERGO2JLP1,,,,0.0,0.0,IncomingWIP,14.04,,0.0
UNIT,RPRP682,160,2133,NG-BAL-DH1,BAL705,19.61,100.0,4.46,3.576,IncomingWIP,17.616,,0.0
UNIT,RPRP682,170,2172,TACS3,,23.73,100.0,1.78,1.784,IncomingWIP,12.853,,0.0
UNIT,RPRP682,180,1863,MPEVI-BARE,,,,0.0,0.0,IncomingWIP,10.946,,0.0
UNIT,RPRP682,190,1245,SAPEVIBARE,,,,0.0,0.0,IncomingWIP,10.946,,0.0
UNIT,RPRS601,20,1204,DIETCB,,16.2,100.0,2.0,0.0,LoadingPlan_no_goal,0.0,,0.0
UNIT,RPRS601,30,5651,JEDEC-TPP1,,67.37,100.0,1.49,0.0,CleanWIP,0.0,,0.0
UNIT,RPRS601,40,2004,JDFLX,,74.3,100.0,1.31,0.0,CleanWIP,0.0,,0.0
UNIT,RPRS601,50,1225,EYUF,,9.56,100.0,4.25,0.0,CleanWIP,0.0,,0.0
UNIT,RPRS601,60,1429,HTS-ST,,,,0.75,0.0,CleanWIP,0.0,,0.0
UNIT,RPRS601,70,1235,EYC,,10.17,100.0,4.14,0.0,CleanWIP,0.0,,0.0
UNIT,RPRS601,80,1430,HTS-US,,,,0.16,0.0,CleanWIP,0.0,,0.0
UNIT,RPRS601,90,1237,CSAM,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RPRS601,100,1253,PEM,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RPRS601,110,5653,JEDEC-TPR1,,67.02,100.0,1.55,0.0,CleanWIP,0.0,,0.0
UNIT,RPRS601,120,2171,TACS2,,21.24,100.0,0.6,0.0,CleanWIP,0.0,,0.0
UNIT,RPRS601,130,2176,TACSRWK6,,83.47,35.0,0.98,0.0,CleanWIP,0.0,,0.0
UNIT,RPRS601,140,1892,MPEVI-LGA,,,,1.71,0.0,CleanWIP,0.0,,0.0
UNIT,RPRS601,150,2150,ERGO2JLP1,,,,0.82,0.0,CleanWIP,0.0,,0.0
UNIT,RPRS601,160,2090,DLAS,,11.96,100.0,15.55,0.0,LoadingPlan_no_goal,0.0,,0.0
UNIT,RPRS601,170,1264,IHSAA,,,,1.29,0.0,LoadingPlan_no_goal,0.0,,0.0
UNIT,RPRS601,180,1501,JEDEC-TPT1,,59.28,100.0,0.13,0.0,CleanWIP,0.0,,0.0
UNIT,RPRS601,190,1266,STIM-DLA,,9.16,100.0,2.1,0.0,CleanWIP,0.0,,0.0
UNIT,RPRS601,200,1268,CSAM2,,48.95,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RPRS601,210,4992,JEDEC-TPT2,,70.06,100.0,0.67,0.0,CleanWIP,0.0,,0.0
UNIT,RPRS601,220,265,2D-XRAY,,48.95,100.0,2.52,0.0,CleanWIP,0.0,,0.0
UNIT,RPRS601,230,2172,TACS3,,21.24,100.0,2.41,0.0,CleanWIP,0.0,,0.0
UNIT,RPRS881,20,1204,DIETCB,,15.6,100.0,2.0,14.176,LoadingPlan,15.49,,0.0
UNIT,RPRS881,30,5651,JEDEC-TPP1,,67.37,100.0,1.26,9.501,IncomingWIP,22.409,,0.0
UNIT,RPRS881,40,2004,JDFLX,,74.3,100.0,1.17,0.0,IncomingWIP,20.056,,0.0
UNIT,RPRS881,50,1225,EYUF,,9.78,100.0,3.92,0.0,IncomingWIP,18.101,,0.0
UNIT,RPRS881,60,1429,HTS-ST,,,,0.85,1.469,IncomingWIP,13.657,,0.0
UNIT,RPRS881,70,1235,EYC,,10.64,100.0,4.12,12.241,IncomingWIP,24.931,,0.0
UNIT,RPRS881,80,1430,HTS-US,,,,0.15,0.0,IncomingWIP,16.371,,0.0
UNIT,RPRS881,90,1237,CSAM,,,,0.0,0.0,IncomingWIP,16.166,,0.0
UNIT,RPRS881,100,1253,PEM,,33.26,100.0,0.0,0.0,IncomingWIP,16.166,,0.0
UNIT,RPRS881,110,5653,JEDEC-TPR1,,67.02,100.0,1.44,0.0,IncomingWIP,16.166,,0.0
UNIT,RPRS881,120,2171,TACS2,,21.44,100.0,0.44,0.0,IncomingWIP,14.226,,0.0
UNIT,RPRS881,130,2176,TACSRWK6,,84.16,35.0,1.36,0.0,IncomingWIP,4.797,,8.908
UNIT,RPRS881,140,1892,MPEVI-LGA,,33.26,100.0,2.21,2.94,IncomingWIP,16.101,,0.0
UNIT,RPRS881,150,2150,ERGO2JLP1,,,,0.54,0.0,IncomingWIP,13.136,,0.0
UNIT,RPRS881,160,2090,DLAS,,11.7,100.0,15.94,2.936,LoadingPlan,11.048,,0.0
UNIT,RPRS881,170,1264,IHSAA,,,,2.57,0.0,IncomingWIP,13.136,,0.0
UNIT,RPRS881,180,1501,JEDEC-TPT1,,59.28,100.0,0.0,0.0,IncomingWIP,10.323,,0.0
UNIT,RPRS881,190,1266,STIM-DLA,,9.63,100.0,1.15,5.972,IncomingWIP,16.295,,0.0
UNIT,RPRS881,200,1268,CSAM2,,48.95,100.0,0.0,0.0,IncomingWIP,14.733,,0.0
UNIT,RPRS881,210,4992,JEDEC-TPT2,,59.18,100.0,0.91,0.0,IncomingWIP,14.733,,0.0
UNIT,RPRS881,220,265,2D-XRAY,,48.95,100.0,3.08,0.0,IncomingWIP,13.616,,0.0
UNIT,RPRS881,230,2172,TACS3,,21.44,100.0,2.88,0.0,IncomingWIP,10.121,,0.0
UNIT,RSLHCP,10,1204,DIETCB,,0.8,100.0,0.0,0.0,LoadingPlan_no_goal,0.0,,0.0
UNIT,RSLHCP,20,2044,BRD-START,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLHCP,30,610,MET3SUB,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLHCP,40,614,FOL-UV-MAR,,11.31,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLHCP,50,2170,TACS1,,9.37,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLHCP,60,510,JDSC,,1.38,100.0,0.0,0.0,LoadingPlan_no_goal,0.0,,0.0
UNIT,RSLHCP,70,5652,JEDEC-TPP2,,26.5,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLHCP,80,2053,DFLXJDSC,,12.4,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLHCP,90,5654,JEDEC-TPR2,,26.39,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLHCP,100,2048,TCB-PLASMA,,7.61,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLHCP,120,5006,ADLTSCRAP,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLHCP,140,5651,JEDEC-TPP1,,26.5,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLHCP,150,2004,JDFLX,,12.4,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLHCP,160,1225,EYUF,,1.92,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLHCP,170,1987,HPO-HTS1,,41.1,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLHCP,180,2135,HPO-CURE,,3.77,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLHCP,190,730,HPO-HTS2,,41.1,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLHCP,200,1429,HTS-ST,,41.1,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLHCP,210,970,FLI-BLUE-M,,4.57,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLHCP,220,1430,HTS-US,,41.1,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLHCP,230,226,DUMMY-XRB,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLHCP,240,5653,JEDEC-TPR1,,26.39,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLHCP,250,2037,TACS,,10.07,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLHCP,260,1892,MPEVI-LGA,,13.19,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLHCP,270,2150,ERGO2JLP1,,78.21,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLHCP,280,2410,ECL-DLA,,2.08,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLHCP,290,2090,DLAS,,2.75,100.0,0.0,0.0,LoadingPlan_no_goal,0.0,,0.0
UNIT,RSLHCP,300,1264,IHSAA,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLHCP,310,1501,JEDEC-TPT1,,26.15,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLHCP,320,2977,HPO-HTS5,,41.1,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLHCP,330,1366,DLA-HPO,,1.44,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLHCP,340,2978,HPO-HTS6,,41.1,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLHCP,350,4992,JEDEC-TPT2,,26.15,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLHCP,360,265,2D-XRAY,,6.43,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLHCP,370,2172,TACS3,,9.37,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLLCP,10,1204,DIETCB,,0.99,100.0,0.0,0.0,LoadingPlan_no_goal,0.0,,0.0
UNIT,RSLLCP,20,2044,BRD-START,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLLCP,30,610,MET3SUB,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLLCP,40,614,FOL-UV-MAR,,11.31,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLLCP,50,2170,TACS1,,9.37,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLLCP,60,510,JDSC,,1.38,100.0,0.0,0.0,LoadingPlan_no_goal,0.0,,0.0
UNIT,RSLLCP,70,5652,JEDEC-TPP2,,26.5,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLLCP,80,2053,DFLXJDSC,,12.4,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLLCP,90,5654,JEDEC-TPR2,,26.39,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLLCP,100,2048,TCB-PLASMA,,7.61,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLLCP,120,5006,ADLTSCRAP,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLLCP,140,5651,JEDEC-TPP1,,26.5,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLLCP,150,2004,JDFLX,,12.4,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLLCP,160,1225,EYUF,,1.92,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLLCP,170,1987,HPO-HTS1,,41.1,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLLCP,180,2135,HPO-CURE,,3.77,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLLCP,190,730,HPO-HTS2,,41.1,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLLCP,200,1429,HTS-ST,,41.1,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLLCP,210,970,FLI-BLUE-M,,4.57,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLLCP,220,1430,HTS-US,,41.1,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLLCP,230,226,DUMMY-XRB,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLLCP,240,5653,JEDEC-TPR1,,26.39,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLLCP,250,2037,TACS,,10.07,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLLCP,260,1892,MPEVI-LGA,,13.19,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLLCP,270,2150,ERGO2JLP1,,78.21,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLLCP,280,2410,ECL-DLA,,2.08,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLLCP,290,2090,DLAS,,2.75,100.0,0.0,0.0,LoadingPlan_no_goal,0.0,,0.0
UNIT,RSLLCP,300,1264,IHSAA,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLLCP,310,1501,JEDEC-TPT1,,26.15,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLLCP,320,2977,HPO-HTS5,,41.1,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLLCP,330,1366,DLA-HPO,,1.44,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLLCP,340,2978,HPO-HTS6,,41.1,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLLCP,350,4992,JEDEC-TPT2,,26.15,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLLCP,360,265,2D-XRAY,,6.43,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLLCP,370,2172,TACS3,,9.37,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLXCP,20,2044,BRD-START,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLXCP,30,610,MET3SUB,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLXCP,40,614,FOL-UV-MAR,,11.31,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLXCP,50,2170,TACS1,,8.88,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLXCP,60,510,JDSC,,1.38,100.0,0.0,0.0,LoadingPlan_no_goal,0.0,,0.0
UNIT,RSLXCP,70,5652,JEDEC-TPP2,,26.5,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLXCP,80,2053,DFLXJDSC,,12.4,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLXCP,90,5654,JEDEC-TPR2,,26.39,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLXCP,100,2048,TCB-PLASMA,,7.61,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLXCP,120,5006,ADLTSCRAP,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLXCP,140,5651,JEDEC-TPP1,,26.5,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLXCP,150,2004,JDFLX,,12.4,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLXCP,160,1225,EYUF,,1.92,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLXCP,170,1987,HPO-HTS1,,41.1,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLXCP,180,2135,HPO-CURE,,3.77,100.0,0.0,0.0,CleanWIP,0.0,,0.0
